TF,target,importance
Id1,Ifi207,0.14575489028873917
Zeb2,Gm3336,0.14572804722414248
Ar,Pxdc1,0.1457210586753931
Lmo2,Mxd3,0.14571578721948056
Ezh2,Mlph,0.14571219989972606
Hspa5,Clec1b,0.14570760628412274
Ezh2,Cxcl3,0.14568957372443606
Nfia,Kif3a,0.14567757786537855
Hes1,Tmem80,0.14566679950215128
H2afz,Zranb3,0.14564323185409186
Tcf7,Cd79b,0.1456382012098061
Ebf1,Psap,0.1456260156882995
Nfia,Hpgds,0.14561794363056504
Irf7,Ccl5,0.1455969627999708
Tagln2,Tifab,0.14556416202556724
Zbtb20,Hist1h1d,0.1455579279106088
Gadd45a,Cidec,0.14555637262145232
Fosb,Ccl5,0.14555414851615842
Celf4,Gns,0.1455465149066648
Id1,Smc4,0.1455297945022721
Dtl,Zranb3,0.14551916054523484
Nfia,Dnmt3a,0.14551843653001967
Nme1,Mmp14,0.14551099661132436
Nap1l1,Mgst1,0.1454923309601383
Id2,Gm20234,0.14548067569513062
Zbtb20,Tmem160,0.14547228451288324
Irf7,Serpinb6b,0.14547222531316684
Dnmt3a,P2ry14,0.1454649597593793
H1fx,Ier5l,0.14545925709578586
Spats2,Vcam1,0.14545751425083783
H1fx,Fam198b,0.1454272479213208
Nr1d1,Slamf8,0.1454245912658413
Hspa5,Ndufa4,0.14542407287318118
Las1l,Serpinf1,0.14541377507617684
Id1,Clip4,0.14540154745959988
Ddit3,Cd200r4,0.14540124656144032
Ikzf3,Klrd1,0.14537840691787893
Tcf7l2,Ccl9,0.14537547895772818
Dtl,Xlr4c,0.1453463682466374
Ddit3,Fbxo5,0.1453340492308627
Nr4a2,Las1l,0.14530940325384287
Tagln2,Clic3,0.1452947786752751
Nap1l1,Tgfbr2,0.14529474136060286
H2afz,Mlana,0.14529216057839933
Tagln2,Gprc5a,0.14528837719315238
Hivep3,Fabp4,0.14527037516691862
Pparg,Cdc42ep3,0.1452681653650517
Lmo2,Mcm3,0.14525153186322193
Bcl11b,Gm26917,0.14524873727372725
Dnmt3a,Arhgap29,0.14524197481787773
Zbtb20,Spats2,0.14523672393099016
Lmo2,Nek2,0.1452190865195081
Bcl11b,Oit1,0.14520169797425028
Tfec,Bub1,0.1451844224605301
Atf3,Galns,0.14517445621591188
Tcf7l2,Ier5l,0.1451724923478372
Tfec,Erp29,0.14515611393887196
Tcf4,Cops6,0.14515494737822707
Mef2c,Dtl,0.14515390769147085
Ar,Clec12a,0.14514291365319976
Egr2,Bcl2a1d,0.14513585082548025
Egr2,Pdk4,0.14512229074059368
Fhl2,Bin1,0.14511616605231561
Pou2f2,Fcor,0.14510749647688642
H1fx,Ptgir,0.14510324960955215
Hspa5,Cpq,0.14509749440629438
Nfix,Slamf8,0.1450933991534039
Fosb,Dmkn,0.14508058050867362
Foxm1,Nrarp,0.14506300501864952
Dtl,Pmepa1,0.14505858479733857
Nap1l1,Sulf2,0.14504978143785324
Ikzf2,Plxna4,0.14504060450787293
Klf4,Ifit1bl1,0.14502172092468038
Hmgn3,Selenbp1,0.14501398367786494
Id2,Celsr1,0.14499143072229495
Ikzf3,Slc12a2,0.14498207641597163
Ikzf3,Rrm1,0.14497174425844614
Nfia,Kcnk1,0.14497171234447684
Nr1h3,Pld4,0.14494201877168614
Pou2f2,Hist4h4,0.14493404541624916
Pbx1,Heg1,0.1449227934999924
Sox4,Cavin2,0.14491443537700255
Hes1,Srd5a1,0.14491079213145816
Pbx1,Ier3,0.1448862863664343
Id2,2610528A11Rik,0.14488103163041635
Gadd45a,Hpse,0.1448790949747761
Pparg,Areg,0.14487619922053102
Atf3,Ptrh1,0.14481449479154643
Cebpa,Prr11,0.14481387073835061
Pax5,Csf1r,0.14481120775083703
Tagln2,Ch25h,0.14480383324807566
Dnmt1,Cd38,0.144791453568402
Irf7,Rcn3,0.14478997536192925
Pou2f2,Cd55,0.14478248098648588
Id2,Dcxr,0.14475318473072216
Las1l,Il3ra,0.1447411587504652
Lef1,Rnase4,0.14472685137214658
Tcf4,Steap4,0.14472022836664614
Msi2,Selenbp1,0.14470068561640306
Pparg,Cavin1,0.14468907754277183
Nr4a1,Rgcc,0.14466337214409306
Hmgn3,Cdk4,0.14465857843096333
Hes1,Ltbp3,0.1446447285280286
Bcl11b,Fyb,0.1446373936435676
Hes1,F13a1,0.14463710619667308
Ckmt1,Col1a2,0.1446125073158567
Ets1,Hes1,0.14460598700397517
Mef2c,Mical2,0.14459153243592326
Mef2c,Slc4a4,0.14457334916791428
Egr1,Ceacam1,0.14456859363102134
Cebpa,Wwtr1,0.1445638602092221
Atf5,Tmem86a,0.14455850003150625
Zbtb20,Dusp5,0.14454522539976172
Nr2f2,Tcaf1,0.1445299551714152
Maf,Palld,0.14452795189053128
Hspa5,Lrp1,0.1445232646482544
Nfia,Timp3,0.14452269221558675
Las1l,Adss,0.14451496402757755
Ar,Ggt1,0.1444961339230511
Nfia,Fabp1,0.1444954293747578
Tfec,Ano1,0.14447047434842417
Lmo2,Rbpms,0.1444513925568579
Nap1l1,Kcnk2,0.14443673852692862
Anxa1,Pdxk,0.14443352992774466
Las1l,Kcnk1,0.1444127668679039
H2afz,Siglecg,0.14439953254402707
Msi2,Pam,0.14439337743552777
Gadd45a,Tnfrsf9,0.1443898924480679
Nme1,Cxcl15,0.14438868704078023
Nfia,Gns,0.14437700933607317
Tcf7,H2afx,0.14437445883120603
Nr4a1,Itgb7,0.14437127648918668
Nr2f2,Sdc1,0.14435864244557067
Irf8,Knl1,0.1443371275036147
Ddit3,Dcxr,0.14432408881150088
Zbtb20,Magi3,0.14431053805900362
Nap1l1,Cxcl14,0.1443059749073473
Nme1,AC168977.2,0.14429360972387636
Irx3,Celsr1,0.14428600476228595
Atf5,Wnt4,0.14428368969737676
Zeb2,Cd28,0.14428155541621096
Las1l,Ifi207,0.14425557824714136
Hivep3,Chpt1,0.14420987213235487
Ahr,Angptl4,0.1442008035391107
Nap1l1,Tcaf1,0.14411815868214464
Canx,2010109I03Rik,0.14411236111821568
Zbtb20,Fdx1,0.14411002383156024
Anxa1,H2afx,0.14410853731942205
Acaa1b,Cfh,0.14410475207256285
Dab2,Rps6ka2,0.14409948107667767
Atf3,Ebpl,0.14409642174030224
Id1,Slc16a9,0.14409297067057544
Anxa1,Hmmr,0.1440684296463668
Lef1,Egfr,0.1440667157853068
Cebpa,Phgdh,0.14403517681483047
Anxa1,Ccl8,0.14403294719711074
Egr1,Cbx5,0.14403051752506027
Ets1,Gabarapl1,0.14402174838354154
Zeb2,Clec1b,0.14400512272489163
Ahr,Mmp19,0.1439865921654322
Hes1,Dpp7,0.14397552329557603
Nr4a2,Rbp1,0.14390973276480123
Nfix,Osgin1,0.14390221078499346
Cebpa,Prc1,0.1438906994109293
Bhlhe41,Tpx2,0.14386068986170455
Foxq1,Atp1b1,0.14385743086959057
Yod1,Cd274,0.14385062500142848
Canx,Uhrf1,0.14384751125524622
Pou2f2,Cryab,0.1438463430684855
Fosb,Degs2,0.14383546931643126
Tcf7,Cfh,0.14383359701872975
Dbp,Dysf,0.1438319388101898
Cebpa,Ccl2,0.143819344219267
Irf7,Cldn3,0.14380017761270283
Canx,Ndc80,0.14379809455127385
Id2,Iglc3,0.1437922667647964
Gadd45a,Tceal9,0.14378842128025338
Id1,Tnip3,0.1437744809728978
Pou2f2,Ctgf,0.14376087664480594
Lmo2,G0s2,0.14375899823802576
Nfib,Layn,0.14375566644120816
Egr2,Bmp4,0.14375037685105913
Tfec,Gatm,0.14373426322399166
Atf5,Flvcr2,0.14371741484896497
Tcf7l2,Slc1a3,0.14371339951502532
Zbtb20,Layn,0.14370918980841624
Bcl11b,Ctsa,0.143707231691081
Nkx2-1,Cyp2f2,0.14370043476848757
Id1,Hist1h3d,0.14368721763960976
Ebf1,Rpl3,0.14367603480898675
Fosb,Abi3bp,0.14367545761326136
Nr2f2,Dst,0.14367433029270882
Nr1d1,Htra4,0.14367188854543783
Mef2c,Saa3,0.14365624107859504
Ddit3,Plpp3,0.14365417063734903
Zbtb20,Pax5,0.14365249938258084
Zeb2,Renbp,0.143650384323584
Edn1,Rtp4,0.14365013547005961
Maf,Cd3e,0.1436461507473726
Klf4,Sptssa,0.14363577169285213
Anxa1,Sh3bgrl,0.14363260741546074
Hspa5,P2ry6,0.1436293431735828
Id1,C1qb,0.1436267997975698
Pou2f2,Qdpr,0.14362461784101438
Nfia,Orm1,0.14361363149360407
Pou2f2,Tmeff1,0.14360287609479272
Mef2c,Nr2f2,0.14359384522909946
Nr1d1,St6galnac4,0.14357703104056946
Egr2,Yod1,0.1435588024274724
Atf5,Pcyox1,0.14355851339533418
Dnmt1,F3,0.14355584070596844
Id2,Slc36a4,0.14354538263016775
Fosb,Trim10,0.14354055137904786
Tcf7,Mical2,0.14352300828823483
Cebpa,Ly6d,0.14351234167834157
Fosb,Nrgn,0.14350952429306613
Ikzf2,Clec1b,0.14350886725666867
Nfia,Abcd2,0.14350802491674922
Ikzf2,Tcim,0.14350084390447326
Anxa1,Aplp2,0.14349508284213136
Klf4,Celf4,0.1434776088491983
Spats2,Cnrip1,0.14347103263206937
Pou2f2,Pls3,0.14345356614681626
Fosb,Aspa,0.14343485387469546
Nr2f2,Hspa1a,0.14341164414318772
Nfix,Plet1,0.14341022955951013
Id2,Nectin2,0.14340573436491394
Mxd3,Arhgap10,0.14338901985216862
Hes1,Canx,0.14334402723818346
Mef2c,BC100530,0.14334350118272768
Adarb1,Tmem176a,0.14331699117773328
Ddit3,Cenpm,0.14331398825367592
Mafb,Cblb,0.14330479181631622
Hspa5,Tbxas1,0.14330353316397407
Nfix,Nceh1,0.1432874052718231
Egr2,Rad51,0.14328399461283092
Fosb,Ppic,0.14328175821009184
Pax5,Plpp3,0.14326933724728755
Cebpa,Hist1h2ap,0.14326465265644475
Bcl11b,Ppif,0.14324659880287888
Nme1,Pcolce,0.1432411082470079
H2afz,Glul,0.14323020954111923
Egr1,Ckb,0.14322251992606225
Spats2,Ephb3,0.14321853902661397
Maf,Akap12,0.14321396946493753
Pbx1,Ager,0.14320181191888776
Celf4,Shroom3,0.14319364028882706
Klf4,Rab7b,0.14317334592639389
Irf8,Ebf1,0.14317285990850007
Nr4a1,Serpine2,0.1431644913861006
Gadd45a,Pld3,0.14313629315046442
Bcl11b,Clmp,0.1431350581550021
H1fx,Igfbp5,0.14313110743161833
Odc1,Col6a3,0.14312861284858425
Pou2f2,Wfdc18,0.14311769815628972
Msi2,Phf11b,0.14310550984927484
Nr1h3,Bub1,0.1431025430220948
Tcf7l2,Csrp2,0.14308957438984665
Dab2,Mef2c,0.1430796115218931
Ets1,Ssbp4,0.14307884447181982
Egr1,Ifi44,0.14307506398008563
Fosb,Ddr2,0.1430709507861442
Mef2c,Marco,0.1430487746486674
Nr4a1,Ly6d,0.1430470958264356
Tcf7,Ebpl,0.14304454979590955
Ddit3,Nr1h3,0.1430445090222458
Celf4,Tmem106a,0.14303270536763696
Tfec,Aprt,0.14302106967425085
Adarb1,Irf7,0.14301935353364484
Bcl11b,Pid1,0.14300761495024275
Lmo2,Gclc,0.1430072181677073
Anxa1,Fcgr1,0.14300095060988943
Irf8,Ramp3,0.14299280768304745
Zeb2,Proser2,0.14296161626420847
H1fx,Mecom,0.1429266777558814
Mxd3,Myzap,0.14292060097233836
Nfia,Ch25h,0.14291507526709277
Egr1,Idh2,0.14289277042643495
Anxa1,Ahnak2,0.14289003180792628
Ebf1,Lepr,0.14288146752966338
Nme1,Npnt,0.14286538098087806
Nr4a1,Tyms,0.14286231417398762
Cebpa,2610528A11Rik,0.14284040457434308
Zeb2,Hsd17b2,0.14284003466221953
Fosb,Krt8,0.14283484595398888
Egr1,Ccr2,0.14283146826550644
Cebpa,Cldn23,0.14282202916425923
Tcf4,Tfec,0.14274604327325613
Odc1,Anxa9,0.14274071028560711
Ets1,Scoc,0.14273665194140353
Acaa1b,Hspd1,0.1427209206760624
Anxa1,Tspan8,0.14270927392760646
Irf7,Tst,0.14268917574052378
Maf,Pcna,0.14267304603627115
Acaa1b,Ptgr1,0.14266926690694692
Zeb2,Net1,0.14266270646299942
Mafb,Aebp1,0.14265778185563907
Nr2f2,2010111I01Rik,0.14262564670156755
Klf4,Naglu,0.1426129344267189
Pparg,Lama5,0.14260374044638313
Egr1,Prcp,0.14259778326134886
Ebf1,Itgb2,0.14257181014057838
Ikzf2,Wfdc17,0.14256833359223947
Nr1d1,Ccne2,0.14255604910591554
H2afz,F7,0.14253493064400766
Ikzf3,Chil3,0.142528402474198
Gadd45a,Abcg1,0.14252231050435038
Tfec,Kcne3,0.14251762216503813
Hes1,Spats2,0.1425125260697943
Id1,Creld2,0.1425123081573943
Sox4,Hspa9,0.14247633792451508
Ar,Pax5,0.14247078505544244
Nr2f2,Ndnf,0.14247068530196313
Dab2,Gpr171,0.14246185547887844
Msi2,Cd2,0.14244760888002986
Hspa5,Cryab,0.14244252476291153
Dab2,Ctgf,0.1424421734285148
Cebpa,Hpgd,0.14242658338840666
Canx,Ociad2,0.14240202133288518
Nme1,Rbpms,0.14238415907718188
Nfia,Gmppb,0.14238279767378773
Nfia,Ifit3,0.14237600787152788
Jdp2,F2r,0.1423706236145499
Spats2,Serpinh1,0.1423676579619331
Nme1,S100a3,0.14236652361467853
Tagln2,Cd55,0.1423643231753277
Mafb,Cdc42ep3,0.1423469957466823
Tcf7,Cops6,0.14234645069497268
Nkx2-1,Vamp5,0.14232999779530603
Tagln2,Ccl5,0.1423165742202035
Tagln2,Npnt,0.14231026694447935
Nr1h3,Cd34,0.1422989134693928
Fosb,Ager,0.14229797138827432
Ahr,Hbb-bs,0.14228876080045053
Tagln2,Cd200r1,0.14227590503670753
H2afz,Mmp19,0.14225863811888406
Mef2c,S1pr1,0.1422540266958913
Nr2f2,Cops6,0.1422142131452579
Tcf7,Gpm6b,0.14219853117549502
Pou2f2,Tuba1b,0.14216975935103643
Nfia,C3,0.1421675029199546
H2afz,Abi3bp,0.14215941545059613
Dab2,Atp1a1,0.14215638083062856
Jdp2,Flna,0.14212818899408156
Hes1,Sparcl1,0.14212409038335796
Ar,Ifit3,0.14210646828493506
Hivep3,Crip2,0.14209698054187966
Nr4a1,Dapl1,0.14208205411974092
Nr4a2,Ldlr,0.1420805550890903
Irf7,Fech,0.14206536963114177
Tcf7,Akr1b3,0.14205909327494326
Zeb2,Rbp4,0.14204856914636665
Las1l,Atp1a1,0.14204234349689693
Mafb,Siglecg,0.1420335374478306
Hivep3,C1qb,0.1420328582850929
Atf5,Cxcl10,0.14202892068447764
Zbtb20,Cacna1a,0.14202483747981526
Bhlhe41,Tubb6,0.14200765315731126
Nme1,Tbc1d9,0.14200451595377564
Nr4a2,Fbxo5,0.141986920569816
Dnmt3a,1700003F12Rik,0.14198522214084786
Atf5,Bcam,0.14197862940985476
Sox4,Calml3,0.14193898508882985
Cebpa,Col6a1,0.14192972870057502
Anxa1,Sema3e,0.14192561744010956
Zeb2,Clip4,0.14192486690043107
Hspa5,Ctnnd1,0.14191136347710506
Bhlhe41,H2-Aa,0.14189997335921353
Anxa1,Nuf2,0.14189405179716388
Irf8,Bcam,0.14187783705023407
Ets1,Phldb2,0.14187504955426797
Atf5,Dpp7,0.14186931748387396
Hspa5,Hmgn3,0.14186616485761436
Zeb2,Cidec,0.14185874877616644
Tagln2,Mamdc2,0.14185690868607848
Id2,Glrx,0.1418428366640442
Dnmt1,Stfa3,0.1418269215906345
Tcf7,Ddah2,0.1418180392065087
Tagln2,Apoc1,0.1418170752336574
Lmo2,Plekhm2,0.1418110768253753
Irf8,Uhrf1,0.14180035946718542
Mef2c,Cenpm,0.14179488961574963
Fosb,Gpc3,0.14177519440496933
Hivep3,Slc6a6,0.141771965258963
Zeb2,Sapcd2,0.14176983018001982
Id1,Mphosph6,0.14175885165916088
Zeb2,Cxcl3,0.14175853252792273
Id2,Cd55,0.14175418893618852
Nme1,Ebf1,0.1417475208029193
Maf,Atf3,0.14173693003985263
Fhl2,Degs2,0.14171637426240077
Bcl11b,Knl1,0.14170625061092662
Bcl11b,Ndufc2,0.141700366716388
Odc1,Mettl17,0.14169781499073522
Mxd3,Plpp1,0.14169375454234667
Msi2,Crlf1,0.14168928027461894
Ddit3,Hes1,0.14167700557376411
Lef1,Syngr1,0.14167067064641028
Canx,Serpinb1a,0.14166266168390462
Jdp2,Sgo1,0.14161373174698963
Mef2c,Chac1,0.14160833810613946
Irf8,Fstl1,0.14160540875764124
Fosb,Mad2l1bp,0.1416049753916346
Gadd45a,Ehd2,0.14159815473625695
Hmgn3,Ptgir,0.14159457046575616
Nap1l1,Dusp3,0.14158830252336013
Ahr,Degs2,0.14157727640214304
Nfia,Cebpa,0.1415642519283256
Tcf7l2,Comt,0.14155511518198421
Anxa1,C1ra,0.14152314373040778
Atf5,Tnf,0.1414899585150456
Gadd45a,Lat2,0.14148778267551576
Msi2,Ncapd2,0.14148066329106027
Hspa5,Fbxo5,0.1414564314796922
Mecom,Ptprs,0.14144869414561353
Dtl,Slc39a10,0.14144459461031986
Zeb2,Slc1a3,0.14142145298959088
Zeb2,Ciita,0.14141279008410537
Nap1l1,Mrc1,0.1414043650034607
Bcl11b,Tmem37,0.14140027536554595
Nap1l1,Mfge8,0.14137932259491687
Las1l,Dysf,0.14137532831921376
Odc1,Arhgap25,0.14136865807081717
Dab2,Rasgrp3,0.1413663449625248
Ddit3,Chit1,0.14136307806406836
Lmo2,Mcm6,0.14134189983549245
Gadd45a,Slc29a3,0.1413398979560035
Nme1,Pdpn,0.141320064809337
Acaa1b,Pla2g16,0.14131257765141383
Nme1,Slco2b1,0.1413120869817205
Ikzf3,Prkar2b,0.14131053206677655
Egr1,Bhlhe41,0.14128680453608453
Id2,Hacd4,0.14127519944385003
Fosb,Adap2,0.14125096628855346
Lmo2,Camk1,0.14122581404152057
Ebf1,Ctsw,0.14122104273231745
Gadd45a,Marco,0.14120900029330746
Bcl11b,Pxdc1,0.1411992964052195
Irf8,Epcam,0.14119121402872753
H2afz,Nr1h3,0.1411871763037353
Zeb2,Syngr1,0.14118358797770175
Mef2c,Sept9,0.14118282854992611
Ets1,Magi3,0.14118055671410715
Ddit3,Cxcl14,0.14117309889933116
Canx,Cdkn3,0.1411505735522441
Lef1,Hist4h4,0.1411438720687978
Egr1,2610528A11Rik,0.14114343857806952
Nap1l1,Slc9a4,0.1411390899265647
Nr4a1,AC160336.1,0.14110088774788196
Pparg,F2r,0.14109373584990106
Dnmt1,Selenbp1,0.14109010067975808
Mecom,Ndrg1,0.14108743808809904
Irf8,Ets1,0.1410802054878734
Foxm1,Mxra8,0.14107992725436952
Canx,Aqp5,0.1410786315950924
Egr1,Dmkn,0.14107277497010504
Canx,Vsig10l,0.14105930714336923
Zbtb20,Itgb2,0.1410467685982228
Atf3,Pam,0.14103028128266298
Jdp2,Gng11,0.14102828612835555
Zbtb20,Slamf7,0.14102753238863447
Nr4a2,Tfrc,0.1410213113485697
Dtl,Atp2a2,0.14098238456915724
Pparg,Tagln2,0.14096707644860218
Zeb2,Il1a,0.14096553521303923
Ikzf2,Ccne2,0.14096133546729353
Spats2,Btbd3,0.1409443478318147
Ahr,Htr2c,0.14093571343485356
Nr4a1,Slamf7,0.1409142344522526
Fosb,Ncapg,0.14089646844338752
Fosb,Col6a3,0.1408842578110281
Irf7,Gata6,0.14087622680081363
Mef2c,Smc4,0.140862802058428
Hspa5,Tspan4,0.14084070974104027
Bcl11b,Glul,0.14082973911679147
Hes1,Scd2,0.1408297242457497
Dab2,Emilin1,0.14082635012165565
Nfia,Akr1b3,0.14081984489119678
Cebpa,Neil3,0.1408186281533097
Lmo2,Arhgap10,0.1407991633191925
Dtl,Sh2d1a,0.14079835251183084
Hmgn3,Faim2,0.14079631098741163
Nfib,Tmed3,0.14078330799787533
Bcl11b,Tubb6,0.1407728323036144
Lef1,Fn1,0.14076401282973172
Nap1l1,S100a7a,0.14074634238901454
Lef1,Sox4,0.14072109947019384
Tagln2,Fam213b,0.14071399806154986
Mef2c,Cxcl9,0.14070395338388259
Zeb2,Tm4sf1,0.1406903388165073
Zeb2,Manf,0.1406867245058055
Hes1,Pltp,0.14068425734931278
Nfix,Tubb2a,0.1406701338954393
Atf3,Bcar3,0.1406688489239047
Nr4a1,Nedd4,0.14065873438442064
Nap1l1,Anxa8,0.14065163650532386
Egr2,Pls3,0.14064115321420922
Bhlhe41,Hacd4,0.14061276296561745
Acaa1b,Wfdc21,0.140594845633266
Foxm1,Dapl1,0.14057395667097566
Dnmt1,Pkib,0.14054835963070747
Bcl11b,Esyt1,0.14054186401918425
Zbtb20,Hspg2,0.1405375048374682
Celf4,Grn,0.14052591832727954
Dnmt1,Tbc1d9,0.14052221172984902
Nfib,Cyp2f2,0.14051737935264097
Tagln2,Atf3,0.14050663958507703
Odc1,Ssbp4,0.14049395709166468
Fosb,Rcn3,0.14048481962064235
Ahr,Ly6k,0.14046337474859164
Anxa1,Fam96a,0.14045220940770697
Mef2c,Manf,0.1404495288836029
Pou2f2,Pcdh7,0.140446864413953
Tfec,Ndufc2,0.14044645098160824
Mef2c,Col4a2,0.14043269272778539
Ikzf3,Tfrc,0.14042869563322566
Foxm1,Ltbp3,0.14040524192041115
H2afz,Pparg,0.14039777243512855
Gadd45a,F13a1,0.14039127242093474
Hspa5,Ar,0.14036708777367968
Fosb,Tnfrsf23,0.1403610999658665
Anxa1,Igf1,0.14035073563878472
Nfia,Isg15,0.14035045516025105
Id2,Ckap2,0.1403435845169163
Nfia,Aqp5,0.14033330952426407
Anxa1,Cbr2,0.1403323196230722
Mafb,Tns1,0.1403272101180994
Dtl,Ak1,0.14030469498790202
Ar,Mad2l1bp,0.14029550248898706
Atf5,Dmkn,0.14028146102315894
Fhl2,Bc1,0.14027260294025878
Dab2,Rad51,0.1402712025973281
Odc1,H2-Eb1,0.14026880245869264
H2afz,Cyp1b1,0.1402655759961052
Lmo2,Ccdc68,0.14025921133573352
H2afz,Mfsd12,0.14025545033793974
H2afz,Gbp4,0.14025161368323968
Ets1,Phlda1,0.14024121878590975
Bhlhe41,Depdc1a,0.1402274215250777
Celf4,Cpt1a,0.14021964026055736
Nr1h3,Cd63,0.1402137077404112
Nfix,Gpx8,0.14021036012300275
Gadd45a,Cnrip1,0.1402093126255736
Lmo2,Tceal9,0.14020833279823083
Las1l,Stra6l,0.14020493275529608
Egr1,Ms4a4c,0.14019801434299364
Ets1,Klre1,0.14019538429584127
Jdp2,Scn1b,0.1401883590411065
Anxa1,Kcnn3,0.1401832765478749
Mafb,Pdia4,0.14017078101122016
Atf3,Vcl,0.14016958679143104
Egr1,Gatm,0.1401683469220706
Maf,Cd2,0.14016535295900906
Ezh2,Hpgds,0.14014462464578184
Irf7,Eya2,0.14011516492432718
Dbp,Dapl1,0.14011045841041242
Dnmt1,Hmmr,0.14010722364232958
Lmo2,Dhcr7,0.1401005724302202
Gadd45a,Tuba1a,0.1400943933607337
Bhlhe41,Dlc1,0.1400581741293206
Fosb,Mcoln3,0.14005592326688454
Canx,Gbp2,0.1400340927790433
Cebpa,Hbb-bs,0.14002281088053475
Pparg,Pkdcc,0.1400143285913167
Dnmt1,Pkp2,0.1400091590618906
Ahr,Ramp3,0.14000805810952244
Spats2,Cfb,0.14000726120636753
Anxa1,Sgo1,0.13999919728816063
Dnmt1,Gimap7,0.13999708432080135
Nr4a1,Cxcl14,0.13999319842656147
Ikzf3,Tyms,0.13998893820079084
Ikzf2,AI504432,0.13997419899930677
H2afz,Spns1,0.13997247982514816
Egr1,Mfge8,0.13996831669466084
Atf3,Ccnd1,0.13996307096884433
Hspa5,Lamtor4,0.13996077001539284
Egr1,Timp3,0.13995253319208772
Las1l,Cerk,0.13994858444363947
Lmo2,Gbp2,0.13994290051764913
Ehf,Sgo1,0.13993599811563856
Nap1l1,Celf4,0.1399282205046095
Nfia,Scd2,0.13991924535456618
Dnmt1,Scpep1,0.1399069010475794
H2afz,Cd163l1,0.13990685435142824
Sox4,Igfbp5,0.13990329595712853
Ebf1,Il18bp,0.1398944818617233
Jdp2,Epcam,0.1398834446661148
Nr4a2,Knstrn,0.13987150336034312
Maf,Cyp4v3,0.13986648450581757
Nfix,Rgs1,0.13985332386946964
Tagln2,C1ra,0.13985077255320857
Irf8,Ndnf,0.13984625242090545
Hspa5,Glul,0.1398357470529952
Atf3,Cxcl14,0.13982277765196865
Odc1,Chil1,0.13981933481636719
Id2,Laptm5,0.1397871357345654
Tagln2,Bmp1,0.13978366715272886
Tcf4,Pbx1,0.1397824211916892
Ebf1,Ifitm6,0.13976410429176384
Zbtb20,Slc12a2,0.1397633827421457
Tcf7l2,Ctss,0.13976284544421744
Zeb2,Rab27a,0.13975213664491903
Ddit3,Cadm1,0.1397506598017465
Dtl,Orm1,0.13974059423127713
Acaa1b,Hebp2,0.13973981723169063
Nr4a1,Hsp90aa1,0.13972412372183834
Odc1,Ms4a1,0.13970519444173468
Fosb,C2,0.13968490532427538
Dnmt1,Herpud1,0.13965739627950893
Nr4a2,Manf,0.1396482111203086
Atf3,Dbi,0.13964753680352268
Gadd45a,Smpdl3b,0.13964693480628487
Nap1l1,Slc43a3,0.13964460023340197
Maf,Ifi47,0.1396241587215148
Nr4a2,Prdx4,0.13962165672690224
Id1,Depdc1a,0.13961087616330103
Maf,Odc1,0.13960937567017048
Irx3,Cxcl15,0.13960411894347435
Mef2c,F10,0.13959917248408882
Tcf4,Siva1,0.13959844192982157
Hspa5,Itgax,0.13958633790398894
Dnmt3a,Orm1,0.1395845713378743
Tagln2,Dapl1,0.13957463996133884
Zeb2,Itga2,0.1395745193126498
Sox4,Tcf4,0.13956788415118723
Hivep3,Dbp,0.13956766590357617
Fosb,Cxcl15,0.13956063006263897
Ddit3,Smpdl3a,0.13954673768178974
Atf3,Vamp5,0.13953438733322682
Ets1,Rpn1,0.13952963029091758
Ar,Dst,0.1395285217639477
Bcl11b,Pimreg,0.13952529327314178
Celf4,Syngr1,0.13952264598244601
Zeb2,Slamf7,0.13949980162190656
Dab2,Hpgd,0.13949339098233982
Hspa5,Fxyd3,0.13944733518177638
Tfec,Adam33,0.1394453333075031
Tagln2,Ttyh2,0.1394415913269244
Nme1,C130026I21Rik,0.13943893544964014
Tagln2,Apbb2,0.13942989207883977
Dab2,Rai14,0.13942086520353897
Ddit3,Flna,0.13941606791811165
Spats2,Loxl2,0.1394066492984241
Irf8,Dusp4,0.13940524411710245
H2afz,Hspg2,0.13938441439061405
Bcl11b,Ahr,0.13937683319095714
Nr4a1,Gng11,0.13937527854672435
H2afz,Ciita,0.13936573684809855
Nr4a1,Ier3,0.13936323063843503
Irf7,Tnfrsf9,0.13934485968106852
Tfec,C1qbp,0.1393444193805906
Hivep3,Cd93,0.13931080671348095
Ddit3,Tmem37,0.13930669448823163
Tfec,Dmkn,0.13930087221560766
Dtl,Sms,0.13929378699714512
Hivep3,Mgll,0.1392933063312741
Hspa5,Pkdcc,0.13927065322699866
Tcf4,Paics,0.13926347316631071
Hmgn3,Ddr2,0.13926092747903865
Tagln2,Tnf,0.13925519119325713
Odc1,Dusp10,0.13924673872532056
Bcl11b,Fhl2,0.13924534054574428
Jdp2,Ndc80,0.13924272318963718
Odc1,Col6a1,0.13923441317229787
Id1,Fhl1,0.1392193009002116
Dnmt1,Ramp1,0.13921513268242638
Zeb2,Card11,0.13919910784912243
Tcf7l2,Mis18bp1,0.13917856543390436
Egr1,Mxd3,0.13917744180859726
Sox4,Cacna1a,0.13917328174102087
Cebpa,Sema3c,0.13917140539579567
Ehf,Alox12,0.13915269636475652
Nr2f2,S100a7a,0.13914933406917734
Dnmt1,Cfb,0.13913520786643427
Zeb2,Canx,0.13912607990250048
Klf4,Col4a1,0.13911112008438842
Klf4,Hist4h4,0.13910430754369552
